two_theta_deg,intensity
2.851999999999981839e+01,0.000000000000000000e+00
2.853999999999981796e+01,0.000000000000000000e+00
2.855999999999981753e+01,0.000000000000000000e+00
2.857999999999981711e+01,0.000000000000000000e+00
2.859999999999981668e+01,0.000000000000000000e+00
2.861999999999981625e+01,0.000000000000000000e+00
2.863999999999981583e+01,0.000000000000000000e+00
2.865999999999981540e+01,0.000000000000000000e+00
2.867999999999981497e+01,0.000000000000000000e+00
2.869999999999981455e+01,0.000000000000000000e+00
2.871999999999981412e+01,0.000000000000000000e+00
2.873999999999981370e+01,0.000000000000000000e+00
2.875999999999981327e+01,0.000000000000000000e+00
2.877999999999981284e+01,0.000000000000000000e+00
2.879999999999981242e+01,0.000000000000000000e+00
2.881999999999981199e+01,0.000000000000000000e+00
2.883999999999981156e+01,0.000000000000000000e+00
2.885999999999981114e+01,0.000000000000000000e+00
2.887999999999981071e+01,0.000000000000000000e+00
2.889999999999981029e+01,0.000000000000000000e+00
2.891999999999980986e+01,0.000000000000000000e+00
2.893999999999980943e+01,0.000000000000000000e+00
2.895999999999980901e+01,0.000000000000000000e+00
2.897999999999980858e+01,0.000000000000000000e+00
2.899999999999980815e+01,0.000000000000000000e+00
2.901999999999980773e+01,0.000000000000000000e+00
2.903999999999980730e+01,0.000000000000000000e+00
2.905999999999980687e+01,0.000000000000000000e+00
2.907999999999980645e+01,0.000000000000000000e+00
2.909999999999980602e+01,0.000000000000000000e+00
2.911999999999980560e+01,0.000000000000000000e+00
2.913999999999980517e+01,0.000000000000000000e+00
